"Datum","Wiki/WHO","90870","1922","2.1608130593155552E-2","...6","...7","80304","130","47300","48190","42680","1.1471999999999999E-3","16...14","10566","706","...17","0.1908108108108108","58","...20","1433.6...21","Viral_Pot","5.9859999999999962","1575.6539999999995","12.214372093023252","0.63917525773195871...26","Value_Infectious","0.65747613997879117","1433.6...29","0.63917525773195871...30","120...31","2.1481481481481484...32","30","16...34","212.98199999999994","33...36","33...37","39.200000000000003","120...39","1.3529411764705883","1.4352941176470588","4.5647058823529409","2.1428571428571428","2.1481481481481484...44","1.0666666666666667","1.411764705882353E-5","89","133.5","1362.3999999999999","Free_Viral","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","...64","0...65","...66","0...67","17","0.04","80","0.12","...72","...73","...74","...75","...76","...77","...78","...79","...80","...81","3.0552302941176462E-4","30.55230294117646","7.6380757352941158E-3","1.5276151470588232E-2"
2021-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539920,456635,64567.2014380228,35068.4801715079,2.3053,1400399.0745645,2.78289452300835,0.0558414109856658,0.1,"7.3657227087730398E-2","64567.201438022807","5.5841410985665849E-2",84621,1.13466234590473,NA,1342.64882535334,3095.20833708705,1342.64882535334,"25110.636993673914","1347.5165883681711",503260.36073406,"136.39777742475255",342.86620754644,"41066.695747782018","1.0614693083101008","1.0172467716470157","1.0011889","5.9207101262830616E-2","19203.111422301241",57609.3342669037,48244.5567290668,18745.8354625518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77.934882402072148",77.9348824020721,"1140.3123692628778","1140.3123692628778",NA,"8032.4474999999966",NA,NA,NA,NA,NA,NA,NA,NA,0.00220539240735904,220.539240735904,0.0551348101839759,0.110269620367952
2021-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544497,458374,60848.445185456,32731.7812754112,2.3053,1402776.11552317,2.78074718019696,0.0554036521827408,0.1,"7.3157125236922776E-2","60848.445185456032","5.5403652182740792E-2",87459,1.13337940422839,NA,1211.74881978249,2793.44455424457,1211.74881978249,"25995.786947700919","1240.4196663579985",504472.109553843,"129.27468734824026",325.455658431172,"41195.970435130257","1.0580185504470763","1.0170993176337413","1.0011889","5.9349659947510909E-2","17644.923649787204",52934.7709493616,45850.2600831369,17733.5961730921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73.389616855368075",73.3896168553681,"1130.661986118246","1130.661986118246",NA,"8080.0124999999962",NA,NA,NA,NA,NA,NA,NA,NA,0.00208630543212848,208.630543212848,0.0521576358032121,0.104315271606424
2021-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549074,460724,56793.9639533446,30211.2914133857,2.3053,1404956.47347438,2.77879207451339,0.0546666596099721,0.1,"7.2296887866194079E-2","56793.963953344573","5.4666659609972114E-2",89686,1.13212067728394,NA,1175.84414611143,2710.67351003068,1175.84414611143,"26912.138437607373","1141.4328123233329",505647.953699954,"121.165002343334",305.700515056813,"41317.135437473589","1.0541724535214314","1.0169543636094236","1.0011889","5.948799455293579E-2","16588.672382322457",49766.0171469674,42693.5924283705,16110.9198884117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72.688459051441356",72.6884590514414,"986.39044516968738","986.39044516968738",NA,"8106.0974999999962",NA,NA,NA,NA,NA,NA,NA,NA,0.00189540233981314,189.540233981314,0.0473850584953284,0.0947701169906568
2021-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553651,462800,52420.5811189621,28120.0075887592,2.3053,1407006.51984112,2.77707442593194,0.0543683979332567,0.1,"7.2842141841353555E-2","52420.581118962087","5.4368397933256679E-2",92187,1.13088548592345,NA,1031.12000983323,2377.04095866855,1031.12000983323,"27860.791317533032","555.86403857991309",506679.073709787,"110.81227714362788",281.934979098609,"41427.947714617214","1.0496452214191039","1.0168118465299165","1.0011889","5.960930278938676E-2","15816.144468382085",47448.4334051463,38976.8583208373,14676.2847906345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74.606694861138536",74.6066948611385,"958.52269733269566","958.52269733269566",NA,"8141.3474999999962",NA,NA,NA,NA,NA,NA,NA,NA,0.00172662174007464,172.662174007464,0.0431655435018661,0.0863310870037322
2021-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558228,468024,48791.9274519747,26100.3022906097,2.3053,1408958.53601408,2.77569304264434,0.0529012247075696,0.1,"7.1400276567225487E-2","48791.927451974705","5.2901224707569638E-2",91540,1.12967317616108,NA,945.802260536172,2180.35795121403,945.802260536172,"28842.88421147607","542.16888599033666",507624.875970324,"102.52359073188542",258.934575130006,"41530.4713053491","1.0453227743710116","1.0166717054531811","1.0011889","5.9720573643567483E-2","15012.524056831116",45037.5721704934,36031.2820036683,13339.6568423032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76.444066072330216",76.4440660723302,"925.73188239864942","925.73188239864942",NA,"8172.4874999999965",NA,NA,NA,NA,NA,NA,NA,NA,0.00156937139321214,156.937139321214,0.0392342848303036,0.0784685696606072
2021-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,562805,472601,45287.4719830126,24511.1101706438,2.3053,1410833.11956033,2.77449987079337,0.052404838055121,0.1,"7.0620906985275178E-2","45287.47198301262","5.2404838055120952E-2",91540,1.12848311801848,NA,889.275307654156,2050.04636673512,889.275307654156,"29859.595879930599","528.79028856973036",508514.151277978,"94.555010588003768",242.714283605382,"41625.026315937102","1.0422861538937724","1.0165338814523952","1.0011889","5.9825194267997386E-2","14141.114841081253",42423.3445232438,33267.5243680936,12491.1625557247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66.013624221371202",66.0136242213712,"884.07968683680826","884.07968683680826",NA,"8253.8474999999962",NA,NA,NA,NA,NA,NA,NA,NA,0.00146954853596761,146.954853596761,0.0367387133991903,0.0734774267983807
2021-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,567382,477178,42530.0137433633,22994.0484959174,2.3053,1412606.47917764,2.77335288768884,0.052673539014493,0.1,"7.0530800200395399E-2","42530.013743363306","5.2673539014493016E-2",91540,1.12731470443311,NA,846.751473976356,1952.01617295769,846.751473976356,"30912.146634698151","517.41903089661571",509360.902751954,"87.566951097025594",229.754041416259,"41712.593267034128","1.0398689777844738","1.0163983175333375","1.0011889","5.9924812088465194E-2","13165.222777206945",39495.6683316208,31339.5743827374,11803.6091352915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62.664184795363838",62.6641847953638,"832.54261831489487","832.54261831489487",NA,"8292.2754160117947",NA,NA,NA,NA,NA,NA,NA,NA,0.00138865989826958,138.865989826958,0.0347164974567396,0.0694329949134792
2021-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571959,481755,39897.7113536936,21669.3670700755,2.3053,1414217.57116648,2.77210905290335,0.0533268750179707,0.1,"7.1034301694483118E-2","39897.711353693565","5.3326875017970655E-2",91540,1.12616735022574,NA,813.162515184654,1874.58354625518,813.162515184654,"32001.799803571255","507.16767152864367",510174.065267139,"81.337700389158741",217.735477813911,"41793.930967423286","1.0376424135976836","1.0162649585558052","1.0011889","6.0020478266722216E-2","12100.872599375045",36302.6177981251,29611.9696442248,11383.6253606067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57.629461228380016",57.62946122838,"768.12445689205026","768.12445689205026",NA,"8333.2384963891855",NA,NA,NA,NA,NA,NA,NA,NA,0.00133925004242432,133.925004242432,0.033481251060608,0.066962502121216
2021-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576536,486332,37599.214106755,20366.8495518584,2.3053,1415978.72534136,2.77143021528187,0.0536572985421547,0.1,"7.1557949917871622E-2","37599.214106755018","5.3657298542154654E-2",91540,1.12504049112318,NA,769.253293414832,1773.35961730921,769.253293414832,"33129.863246647139","497.58785624381818",510943.318560554,"76.131870667186291",205.406558015427,"41870.062838090475","1.0353802066178601","1.0161337511588313","1.0011889","6.011097865418278E-2","11263.694509025419",33791.0835270763,28025.0737740834,10792.7092191868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53.705953014133506",53.7059530141335,"705.79694599148866","705.79694599148866",NA,"8373.613178807891",NA,NA,NA,NA,NA,NA,NA,NA,0.00126973049637492,126.973049637492,0.031743262409373,0.0634865248187459
2021-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,581113,490909,35339.1741671079,19322.4803813265,2.3053,1417579.48416244,2.77052873312191,0.056505949121674,0.1,"7.5855346293821277E-2","35339.174167107944","5.6505949121673976E-2",91540,1.12393358283288,NA,698.864351208592,1611.09198884117,698.864351208592,"34297.690926091447","492.21610827870211",511642.182911762,"70.52034366832936",191.685346011663,"41940.583181758804","1.032892479368644","1.0160046436894952","1.0011889","6.0193197989619092E-2","10466.343182556157",31399.0295476685,26442.7824619352,10426.0886761537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48.469952791299612",48.4699527912996,"663.54689529289885","663.54689529289885",NA,"8416.4386488018699",NA,NA,NA,NA,NA,NA,NA,NA,0.00122659866778279,122.659866778279,0.0306649666945698,0.0613299333891395
2021-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585690,495486,33527.0557087174,18417.5792356694,2.3053,1419078.42366912,2.76956605453954,0.058899806573021,0.12,"7.9693073619789639E-2","33527.055708717358","5.8899806573021005E-2",91540,1.12284610016641,NA,763.958779714631,1761.15417487614,763.958779714631,"35506.684531236169","487.20132067079675",512406.141691477,"67.377270372816383",178.189547516444,"42007.960452131621","1.0304591373134304","1.0158775861351244","1.0011889","6.0283075493114929E-2","9724.4710030552487",29173.4130091657,25261.2553561204,10151.7788830724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.033765844457264",47.0337658444573,"632.64577873528401","632.64577873528401",NA,"8462.2065072960795",NA,NA,NA,NA,NA,NA,NA,NA,0.00119432692742029,119.432692742029,0.0298581731855071,0.0597163463710143
2021-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590267,500063,31956.9326953879,17605.6323516248,2.3053,1420494.85676536,2.7685327745605,0.0617396777493879,0.12,"8.3807202420506793E-2","31956.93269538795","6.1739677749387878E-2",91540,1.12177753620847,NA,694.381998471517,1600.75882107639,694.381998471517,"36758.295160962247","482.72430523041521",513100.523689948,"64.419384936761617",166.942975668647,"42072.37983706838","1.0284422889631912","1.0157525300586978","1.0011889","6.0364767492935109E-2","9145.7809574165422",27437.3428722496,24183.0188815839,9831.71853782076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.244800393329328",41.2448003933293,"600.50096227324525","600.50096227324525",NA,"8505.7190562640899",NA,NA,NA,NA,NA,NA,NA,NA,0.00115667276915538,115.667276915538,0.0289168192288846,0.0578336384577692
2021-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594844,504640,30548.0976039993,16862.0266252581,2.3053,1421860.89180863,2.7676727337064,0.0613559288301468,0.12,"8.3168775451234647E-2","30548.097603999293","6.1355928830146754E-2",91540,1.12072740152911,NA,650.21450860494,1498.93950668697,650.21450860494,"38054.025065386159","479.23817545657369",513750.738198553,"61.606904947947307",156.161915535951,"42133.986742016328","1.0265222247447661","1.0156294285372809","1.0011889","6.0441263317476866E-2","8628.4141361055699",25885.2424083167,23213.9455883096,9527.87460956835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37.832090421446878",37.8320904214469,"565.6445936432508","565.6445936432508",NA,"8539.7390575727986",NA,NA,NA,NA,NA,NA,NA,NA,0.0011209264246551,112.09264246551,0.0280231606163775,0.056046321232755
2021-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,599421,509217,29257.8434481554,16159.5060408711,2.3053,1423156.01691493,2.76685958270282,0.0618928370032495,0.12,"8.3491685430789234E-2","29257.843448155381","6.1892837003249455E-2",91540,1.11969522343619,NA,614.424628566771,1416.43309623497,614.424628566771,"39395.429448941017","474.5706245670973",514365.16282712,"58.873647943128653",146.440599040154,"42192.86038995946","1.0247997841540155","1.0155082361033227","1.0011889","6.0513548567896487E-2","8102.7844985990769",24308.3534957972,22370.4766243462,9272.13921706192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35.571012306166253",35.5710123061663,"526.60891108827855","526.60891108827855",NA,"8568.9646384735752",NA,NA,NA,NA,NA,NA,NA,NA,0.00109083990788964,109.083990788964,0.027270997697241,0.0545419953944819
2021-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603998,513794,28038.8774404567,15519.3689838155,2.3053,1424407.14755607,2.76612125262075,0.0627030081827371,0.12,"8.4148162822460015E-2","28038.877440456701","6.2703008182737052E-2",91540,1.11868054526597,NA,592.562808863405,1366.03504327281,592.562808863405,"40784.118337016189","470.9071016686903",514957.725635984,"56.278357280525732",137.616057669684,"42249.138747239987","1.0232431675820075","1.0153889086886645","1.0011889","6.0583261839527482E-2","7686.0891173326154",23058.2673519978,21505.701690724,8986.19323408281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33.870058959054219",33.8700589590542,"484.03490397500252","484.03490397500252",NA,"8596.4857447943377",NA,NA,NA,NA,NA,NA,NA,NA,0.00105719920400974,105.719920400974,0.0264299801002436,0.0528599602004871
2021-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608575,518371,26928.1550927265,15004.706938175,2.3053,1425625.36102204,2.76544897533688,0.0637609822533515,0.12,"8.5142567737300626E-2","26928.155092726502","6.3760982253351542E-2",91540,1.11768292570942,NA,561.803282133526,1295.12510630242,561.803282133526,"42221.758508396008","467.86799307655042",515519.528918117,"53.837768912510356",129.969639579697,"42302.976516152499","1.0218989695466907","1.0152714035711128","1.0011889","6.0649356343307897E-2","7332.8496656598481",21998.5489969795,20695.2328769156,8771.78472236412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32.526500607386154",32.5265006073862,"450.54778036101754","450.54778036101754",NA,"8623.7439169386289",NA,NA,NA,NA,NA,NA,NA,NA,0.00103197467321931,103.197467321931,0.0257993668304827,0.0515987336609654
2021-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613152,522948,26035.1484634105,14336.9021699923,2.3053,1426805.16724658,2.76481825961573,0.0647852254965117,0.12,"8.6073325366940165E-2","26035.148463410511","6.4785225496511681E-2",91540,1.11670193817227,NA,542.719230095193,1251.13064113845,542.719230095193,"43710.075495816964","465.34115453361557",516062.248148212,"52.000767487646847",122.521111155976,"42354.977283640146","1.0205959390759007","1.0151556793234415","1.0011889","6.0713205664495569E-2","7005.3776401392188",21016.1329204177,20080.5774692922,8382.33117587395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.770131736593285",30.7701317365933,"418.65372730224698","418.65372730224698",NA,"8651.7214275115566",NA,NA,NA,NA,NA,NA,NA,NA,0.000986156608926348,98.6156608926348,0.0246539152231587,0.0493078304463174
2021-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617729,527525,24876.4189823318,13772.7179802196,2.3053,1427948.51219973,2.76420751481446,0.0659337737382446,0.12,"8.7144411817849932E-2","24876.418982331776","6.5933773738244647E-2",91540,1.11573717016677,NA,528.440318383157,1218.21346596869,528.440318383157,"45250.855657044507","463.10919568572456",516590.688466595,"49.229962060217744",116.607232433034,"42404.207245700367","1.0195619185221869","1.0150416957646962","1.0011889","6.0775375113717119E-2","6701.3453962580561",20104.0361887742,19180.2753955124,8076.57439340027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27.95457404834368",27.9545740483437,"388.97884012221061","388.97884012221061",NA,"8680.38795228868",NA,NA,NA,NA,NA,NA,NA,NA,0.000950185222752973,95.0185222752973,0.0237546305688243,0.0475092611376487
2021-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622306,532102,23897.4848917185,13269.4762831986,2.3053,1429061.16890577,2.76362196349207,0.0669631973561732,0.12,"8.8074542055028154E-2","23897.484891718548","6.6963197356173246E-2",91540,1.11478822273336,NA,511.779909139154,1179.80622453849,511.779909139154,"46845.948318955321","461.34680128487088",517102.468375735,"47.081702185719365",111.501087122481,"42451.288947886089","1.0186704648531941","1.0149294139136789","1.0011889","6.0835584514792311E-2","6416.6231994565596",19249.8695983697,18443.3551721805,7815.34656366051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.558351188585235",30.5583511885852,"365.83123829666232","365.83123829666232",NA,"8705.1430613716948",NA,NA,NA,NA,NA,NA,NA,NA,0.000919452536901237,91.9452536901237,0.0229863134225309,0.0459726268450618
2021-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626883,536679,23024.2940757362,12813.9814731264,2.3053,1430139.51209386,2.76305275342326,0.0678649077531645,0.12,"8.8859285938719654E-2","23024.29407573619","6.7864907753164463E-2",91540,1.11385470989064,NA,495.963628659265,1143.3449531482,495.963628659265,"48497.267997198491","459.86730257922869",517598.432004394,"45.266985951064363",106.873890899012,"42496.555933837153","1.0178643616968885","1.0148187959444999","1.0011889","6.0893933176987519E-2","6159.1498151808819",18477.4494455426,17789.0167328324,7578.7041302227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27.775279938860677",27.7752799388607,"345.13656544422344","345.13656544422344",NA,"8728.6421306699558",NA,NA,NA,NA,NA,NA,NA,NA,0.000891612250614435,89.1612250614435,0.0222903062653609,0.0445806125307218
2021-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631460,541256,22233.9504153499,12380.7482121967,2.3053,1431192.12626055,2.76251320094022,0.0686914485299709,0.12,"8.9598920429562606E-2","22233.950415349878","6.8691448529970903E-2",91540,1.11293625811182,NA,482.651588100218,1112.65670604743,482.651588100218,"50206.796694099736","458.59743191619299",518081.083592494,"43.71671488675198",102.590362829881,"42540.272648723905","1.0171198472309653","1.014709805144093","1.0011889","6.0950715716764019E-2","5956.249092631555",17868.7472778947,17171.1386866131,7317.93648345986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.008580344197583",26.0085803441976,"324.11137994396375","324.11137994396375",NA,"8750.253178630599",NA,NA,NA,NA,NA,NA,NA,NA,0.000860933703936455,86.0933703936455,0.0215233425984114,0.0430466851968227
2021-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636037,545833,21482.2334831853,11987.976607824,2.3053,1432198.00600165,2.76195440347814,0.0694808308283082,0.12,"9.0365481673132381E-2","21482.233483185282","6.9480830828308221E-2",91540,1.11203250582647,NA,467.766966594343,1078.34318808994,467.766966594343,"51976.586277566741","457.59398894972202",518548.850559088,"42.24852850711595",98.5268857876417,"42582.521177231021","1.0164155449328152","1.0146024058715901","1.0011889","6.1005747124598643E-2","5674.9419010171423",17024.8257030514,16658.5328673207,7164.27599195938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.576985142670832",24.5769851426708,"307.44356469330523","307.44356469330523",NA,"8770.3929110109002",NA,NA,NA,NA,NA,NA,NA,NA,0.000842855999054045,84.2855999054045,0.0210713999763511,0.0421427999527022
2021-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640614,550410,20800.7228696031,11610.5988981843,2.3053,1433167.19492886,2.76140806748527,0.0699235110176763,0.12,"9.0780220709840598E-2","20800.722869603131","6.9923511017676299E-2",91540,1.11114310294587,NA,456.606153942522,1052.61416668369,456.606153942522,"53808.760943850968","456.85611126300006",519005.456713031,"41.010915234280603",94.848684146791,"42623.532092465299","1.0157789286200869","1.0144965635194629","1.0011889","6.1059465495650701E-2","5448.326869139968",16344.9806074199,16169.6450308342,6979.52105941532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.702512354536196",23.7025123545362,"293.31398662639458","293.31398662639458",NA,"8788.5691433076372",NA,NA,NA,NA,NA,NA,NA,NA,0.000821120124637096,82.1120124637096,0.0205280031159274,0.0410560062318548
2021-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645191,554987,20145.9226967152,11248.8068337338,2.3053,1434105.0365165,2.76088622570395,0.070224517914652,0.12,"9.1040667825871724E-2","20145.922696715159","7.0224517914651979E-2",91540,1.11026771041088,NA,436.333553596007,1005.87974110487,436.333553596007,"55705.51976712171","456.35031759952523",519441.790266627,"39.759319040172542",91.7600865278194,"42663.291411505474","1.015244261742605","1.0143922444763434","1.0011889","6.1110798854897293E-2","5254.7185144775503",15764.1555434327,15679.4119594092,6782.29609642784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.472131285341053",22.4721312853411,"280.21510560556936","280.21510560556936",NA,"8806.2068054993088",NA,NA,NA,NA,NA,NA,NA,NA,0.000797917187815039,79.7917187815039,0.019947929695376,0.039895859390752
2021-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649768,559564,19518.1656768903,10902.7024121821,2.3053,1435014.48101213,2.7603987574642,0.0703956950978804,0.12,"9.1211741320334272E-2","19518.165676890334","7.0395695097880448E-2",91540,1.10940599976097,NA,420.41770147401,969.188927208033,420.41770147401,"57669.139338912741","456.12198461962885",519862.207968101,"38.488464723594333",87.7184267838121,"42701.779876229069","1.0145510868624861","1.0142894160914373","1.0011889","6.1160259760953052E-2","5076.6274395067876",15229.8823185204,15203.0323533096,6587.56908860131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.708769203807716",21.7087692038077,"268.05381585032285","268.05381585032285",NA,"8821.6736056468071",NA,NA,NA,NA,NA,NA,NA,NA,0.000775008128070743,77.5008128070743,0.0193752032017686,0.0387504064035371
2021-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654345,564141,18917.6287896276,10569.5868634662,2.3053,1435892.63339014,2.75992590234427,0.0706659622611896,0.12,"9.1510017011440098E-2","18917.628789627637","7.0665962261189624E-2",91540,1.10855765272326,NA,406.819757792592,937.841587639262,406.819757792592,"59701.976500609409","456.11210361303921",520269.027725894,"37.253639413634779",84.3353415993542,"42739.033515642703","1.0139709544328526","1.0141880466404523","1.0011889","6.1208120908928652E-2","4904.4823321173926",14713.4469963522,14748.8188073279,6400.77688116641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.137612735326293",21.1376127353263,"256.66492797826299","256.66492797826299",NA,"8835.8606395548504",NA,NA,NA,NA,NA,NA,NA,NA,0.000753032574254871,75.3032574254871,0.0188258143563718,0.0376516287127436
2021-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658922,568718,18339.6293123954,10244.3696233408,2.3053,1436752.34650918,2.75948813656074,0.0708564857288773,0.12,"9.1614023565469216E-2","18339.629312395358","7.085648572887733E-2",91540,1.10772236082065,NA,394.501581410977,909.444495626724,394.501581410977,"61806.471172255886","456.52415673839408",520663.529307305,"36.059968269537272",81.3269542206016,"42775.093483912242","1.0134555351355612","1.014088105292966","1.0011889","6.1254532859682888E-2","4749.4988077764583",14248.4964233294,14302.5553257854,6207.29563673085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.471196365566176",20.4711963655662,"246.36599260723591","246.36599260723591",NA,"8849.1997691696633",NA,NA,NA,NA,NA,NA,NA,NA,0.000730270074909512,73.0270074909512,0.0182567518727378,0.0365135037454756
2021-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663499,573295,17775.334443831,9930.68830919512,2.3053,1437589.88903631,2.75906830264255,0.0711973456640226,0.12,"9.1869905952755168E-2","17775.334443831005","7.1197345664022596E-2",91540,1.10689982499779,NA,380.927592077033,878.152378015184,380.927592077033,"63985.149281077902","457.29237919082777",521044.456899382,"34.863215375146872",78.5799302618989,"42809.956699287388","1.0129855102074756","1.0139895620811652","1.0011889","6.1299347870515483E-2","4601.281159092242",13803.8434772767,13864.2454586026,6019.59932396672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.838545146370588",19.8385451463706,"238.24996370526279","238.24996370526279",NA,"8861.9010412793086",NA,NA,NA,NA,NA,NA,NA,NA,0.00070818815576079,70.818815576079,0.0177047038940197,0.0354094077880395
2021-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668076,577872,17231.0559305864,9620.3767167785,2.3053,1438403.76456788,2.75865870057329,0.0715802232513065,0.12,"9.2123173153189478E-2","17231.055930586364","7.1580223251306488E-2",91540,1.10608975526409,NA,372.928954598155,859.713119035126,372.928954598155,"66240.625793235886","458.3896100907894",521417.38585398,"33.747474057544665",75.9960025646606,"42843.70417334493","1.0125440592429569","1.0138923878698844","1.0011889","6.1343221865174088E-2","4453.768432786118",13361.3052983584,13445.3527627182,5834.6735489103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.306063524008714",19.3060635240087,"226.99767604068626","226.99767604068626",NA,"8874.0984790070779",NA,NA,NA,NA,NA,NA,NA,NA,0.000686432182224742,68.6432182224742,0.0171608045556185,0.0343216091112371
