"Datum","Viral_Pot","Value_Infectious","Free_Viral","Viraliät_in_Proz","Viralität_pro_X","Dunkelziffer","Menschen_mit_Viruskontakt","Viral_Pot_Plus","Value_Infectious_Plus","Free_Viral_Plus","Viraliät_in_Proz_Plus","Viralität_pro_X_Plus","Dunkelziffer_Plus","Menschen_mit_Viruskontakt_Plus","Viral_Pot_Opt","Value_Infectious_Opt","Free_Viral_Opt","Viraliät_in_Proz_Opt","Viralität_pro_X_Opt","Dunkelziffer_Opt","Menschen_mit_Viruskontakt_Opt","Viral_Pot_Pess","Value_Infectious_Pess","Free_Viral_Pess","Viraliät_in_Proz_Pess","Viralität_pro_X_Pess","Dunkelziffer_Pess","Menschen_mit_Viruskontakt_Pess"
2020-12-14,113553.14441,0.12174823469794,80228.8944099998,0.00943869345999997,0.00943869345999997,2.20529999999999,0.518717832386213,110217.43491,0.126508630728311,76893.1849099999,0.00904625704823528,0.00904625704823528,2.3053,0.13666925796116,107528.92491,0.122270497040906,74204.6749099999,0.00872996175411764,0.00872996175411764,2.2153,0.136440380916794,118287.10791,0.130735292382979,84962.8579099998,0.00999563034235292,0.00999563034235292,2.4853,0.137556276143454
2020-12-15,104896.38194,0.151675515508306,70401.6819399998,0.00828255081647056,0.00828255081647056,2.1803,0.525596834819615,102433.90494,0.159544309814928,67939.2049399999,0.00799284763999999,0.00799284763999999,2.3053,0.137820566651297,99568.4549399999,0.154015264673137,65073.7549399999,0.00765573587529411,0.00765573587529411,2.2153,0.137544966108775,110247.41094,0.163228887287851,75752.7109399998,0.00891208363999998,0.00891208363999998,2.4853,0.13880088255421
2020-12-16,105678.64361,0.141689416746244,68915.2936099998,0.00810768160117645,0.00810768160117645,2.1553,0.532015030160269,104464.11711,0.150765281472261,67700.7671099999,0.00796479613058822,0.00796479613058822,2.3053,0.139018645975576,101088.72711,0.146321484437689,64325.3771099999,0.00756769142470587,0.00756769142470587,2.1853,0.13869659279416,112605.71211,0.152338333298073,75842.3621099998,0.00892263083647057,0.00892263083647057,2.4853,0.140091894134159
2020-12-17,104280.22768,0.130904056843928,65047.6276799998,0.00765266207999998,0.00765266207999998,2.1303,0.537866485743177,104350.78768,0.140376233355766,65118.1876799999,0.00766096325647057,0.00766096325647057,2.3053,0.139706922298303,100556.17768,0.137109031348226,61323.5776799999,0.00721453855058822,0.00721453855058822,2.1553,0.139356332228712,112498.59568,0.140272557425665,73265.9956799998,0.00861952890352939,0.00861952890352939,2.4853,0.140837104170967
2020-12-18,106549.8198,0.106219802057468,68534.4197999998,0.00806287291764704,0.00806287291764704,2.1053,0.543671595785147,107694.3948,0.114575890366334,69678.9947999999,0.00819752879999999,0.00819752879999999,2.3053,0.140427530955494,103435.1748,0.112493044314648,65419.7747999999,0.00769644409411763,0.00769644409411763,2.1253,0.14005562753753,116103.2748,0.113596156596612,78087.8747999998,0.00918680879999998,0.00918680879999998,2.4853,0.141600912763559
2020-12-19,107819.54364,0.0804554066510158,70061.6936399998,0.00824255219294115,0.00824255219294115,2.0803,0.547253444020441,109729.51364,0.0871252740110235,71971.6636399999,0.00846725454588234,0.00846725454588234,2.3053,0.141857350343569,105131.63564,0.0859289523533385,67373.7856399999,0.00792632772235293,0.00792632772235293,2.0953,0.141425703653594,118297.29764,0.0859252552940921,80539.4476399998,0.00947522913411763,0.00947522913411763,2.4853,0.143149888982149
2020-12-20,98250.0858099998,0.0915946428949015,62662.2858099998,0.00737203362470586,0.00737203362470586,2.0553,0.549856739262803,100932.25831,0.0995751983480888,65344.4583099999,0.00768758333058822,0.00768758333058822,2.3053,0.142612529012184,96514.1553099999,0.0986491073572612,60926.3553099999,0.00716780650705881,0.00716780650705881,2.0653,0.14211685181045,108813.14431,0.0977150600195,73225.3443099998,0.00861474638941175,0.00861474638941175,2.4853,0.143998819827437
2020-12-21,90740.1454499998,0.115310929929546,57439.6954499998,0.00675761122941175,0.00675761122941175,2.0303,0.557359420261389,94232.5954499999,0.125848301891269,60932.1454499999,0.00716848769999999,0.00716848769999999,2.3053,0.144377772708585,89792.3704499999,0.125390342146887,56491.9204499999,0.00664610828823528,0.00664610828823528,2.0353,0.143800362373803,101590.36545,0.122663103565786,68289.9154499999,0.00803410769999998,0.00803410769999998,2.4853,0.145865128238869
2020-12-22,83741.2202099999,0.1474349474481,49624.7702099999,0.00583820825999998,0.00583820825999998,2.0053,0.563527349680983,87902.7027099999,0.161031268200854,53786.2527099999,0.00632779443647057,0.00632779443647057,2.3053,0.145112769477087,83389.1997099999,0.160801923543758,49272.7497099999,0.0057967940835294,0.0057967940835294,2.0053,0.144470570480017,94766.2287099999,0.155973480365953,60649.7787099999,0.00713526808352939,0.00713526808352939,2.4853,0.146664284160537
2020-12-23,83753.1785699999,0.129277120315529,48133.9285699999,0.00566281512588234,0.00566281512588234,1.9803,0.569515193570077,89323.2285699999,0.140758250812842,53703.9785699999,0.00631811512588234,0.00631811512588234,2.3053,0.145734485657397,83840.2275699999,0.140452112063226,48220.9775699999,0.00567305618470587,0.00567305618470587,1.9753,0.145048401369304,96297.6705699998,0.135482800878174,60678.4205699998,0.00713863771411763,0.00713863771411763,2.4853,0.147324631119229
2020-12-24,83029.8750199999,0.0983422512750388,45367.2250199999,0.00533732059058822,0.00533732059058822,1.9803,0.573590952855931,89891.4850199999,0.106420556077888,52228.8350199999,0.00614456882588234,0.00614456882588234,2.3053,0.146362329435416,83413.1590199999,0.105447628417447,45750.5090199999,0.00538241282588234,0.00538241282588234,1.9753,0.145609494237913,96910.2970199999,0.102257788939334,59247.6470199999,0.00697031141411763,0.00697031141411763,2.4853,0.148002435065659
2020-12-25,84757.9086499999,0.0743313146613244,49533.9086499999,0.00582751866470587,0.00582751866470587,1.9803,0.575905581586169,93988.2336499999,0.0801624969671713,58764.2336499999,0.00691343925294116,0.00691343925294116,2.3053,0.146722572792281,84159.9036499999,0.0787200303280466,48935.9036499999,0.00575716513529411,0.00575716513529411,1.9753,0.145903045585972,102818.10365,0.0770583091607367,67594.1036499998,0.00795224748823528,0.00795224748823528,2.4853,0.148405438285723
2020-12-26,85611.7367799999,0.0645822209082288,53317.6867799999,0.00627266903294116,0.00627266903294116,1.9803,0.579035891836903,96505.8517799999,0.0695838366921282,64211.8017799999,0.00755432962117646,0.00755432962117646,2.3053,0.148194812260279,84444.84278,0.0675791869375723,52150.79278,0.00613538738588235,0.00613538738588235,1.9753,0.147195500933613,107272.00978,0.0669742324626508,74977.9597799998,0.00882093644470586,0.00882093644470586,2.4853,0.149986317740322
2020-12-27,76993.0573799999,0.103519578123172,46809.5573799999,0.00550700675058822,0.00550700675058822,1.9803,0.581864293992389,88326.6473799999,0.111376324694175,58143.1473799999,0.00684037027999999,0.00684037027999999,2.3053,0.149093117399145,75572.84838,0.107047041145243,45389.34838,0.00533992333882353,0.00533992333882353,1.9753,0.147916696957288,99945.3453799999,0.107199724242369,69761.8453799999,0.00820727592705881,0.00820727592705881,2.4853,0.150978236224967
2020-12-28,70888.6499399999,0.141727772385085,42645.6999399999,0.00501714116941175,0.00501714116941175,1.9803,0.588588369903229,82805.9149399999,0.15168699939263,54562.9649399999,0.00641917234588234,0.00641917234588234,2.3053,0.150737175335147,69008.93294,0.144664263309964,40765.98294,0.00479599799294118,0.00479599799294118,1.9753,0.149133058289758,95484.7289399999,0.14565245614597,67241.7789399999,0.00791079752235292,0.00791079752235292,2.4853,0.152901125252171
2020-12-29,64935.2870599999,0.179109253919244,36102.4370599999,0.00424734553647058,0.00424734553647058,1.9803,0.594724519523323,77274.1170599999,0.196581471196532,48441.2670599999,0.0056989725952941,0.0056989725952941,2.3053,0.15153462194768,62512.43306,0.173357413457172,33679.58306,0.00396230388941177,0.00396230388941177,1.9753,0.149763500298432,91012.1830599999,0.19610499056458,62179.3330599999,0.00731521565411763,0.00731521565411763,2.4853,0.153900287724521
2020-12-30,67521.1767399999,0.160006663074315,37048.6767399999,0.0043586678517647,0.0043586678517647,1.9803,0.600219776520169,82012.8917399999,0.179205936166934,51540.3917399999,0.00606357549882351,0.00606357549882351,2.3053,0.152180190796361,63608.90174,0.147825911512783,33136.40174,0.00389840020470588,0.00389840020470588,1.9753,0.150114161782951,97363.6157399999,0.188775938191464,66891.1157399999,0.00786954302823528,0.00786954302823528,2.4853,0.154818222348183
2020-12-31,67705.1927018999,0.116712145529668,35376.2927018999,0.00416191678845882,0.00416191678845882,1.9803,0.603837377029901,83489.5744871999,0.133393460102449,50735.6744871999,0.00596890288084704,0.00596890288084704,2.3053,0.15280592736435,63306.7325766,0.103390342341193,31445.3325766,0.00369945089136471,0.00369945089136471,1.9753,0.150561596574868,101393.8730684,0.151487590973043,68129.9730683998,0.00801529094922351,0.00801529094922351,2.4853,0.155691890603814
2021-01-01,67171.7378069999,0.0860960380149888,37336.7378069999,0.00439255738905882,0.00439255738905882,1.9803,0.60588717409764,84366.6987759999,0.0953146630975978,53766.6987759999,0.00632549397364704,0.00632549397364704,2.3053,0.153162385201958,62122.274048,0.0792879309049804,33009.774048,0.00388350282917647,0.00388350282917647,1.9753,0.150794219312218,105036.474552,0.112603388189035,73331.4745519998,0.00862723230023527,0.00862723230023527,2.4853,0.156254124971024
2021-01-02,66797.1198277184,0.0747337180691065,39605.6198277184,0.00465948468561393,0.00465948468561393,1.9553,0.608752652685876,85478.2980744639,0.0795250628703961,57351.7980744639,0.00674727036170163,0.00674727036170163,2.3053,0.154687908321868,61115.598991426,0.0700975331039184,34731.598991426,0.00408607046957953,0.00408607046957953,1.9753,0.151834883176297,109209.405141576,0.0941992473651388,79467.9051415758,0.00934916531077363,0.00934916531077363,2.4853,0.158039119076616
2021-01-03,61372.9555355235,0.123140301622456,36185.7555355235,0.00425714771006158,0.00425714771006158,1.9303,0.611316223178862,80902.2077875839,0.127410632861401,54610.0077875839,0.00642470679853928,0.00642470679853928,2.3053,0.154995799385528,55003.797996706,0.111800171544248,30751.597996706,0.003617835058436,0.003617835058436,1.9453,0.151982332577319,107586.633438856,0.13456958311314,79169.4334388558,0.00931405099280657,0.00931405099280657,2.4853,0.158692223875922
2021-01-04,56533.3112957111,0.138960137393851,32316.8112957111,0.00380197779949542,0.00380197779949542,1.9053,0.617643051595955,76999.3080365195,0.142133532269174,51507.8080365195,0.00605974212194348,0.00605974212194348,2.3053,0.156380642688077,49427.4443657629,0.126750608661803,26315.9443657629,0.00309599345479563,0.00309599345479563,1.9153,0.152910591117755,107084.912638676,0.149937279881952,78958.4126386765,0.00928922501631488,0.00928922501631488,2.4853,0.160396790916289
2021-01-05,52368.9966622963,0.115,25576.9966622963,0.00300905843085839,0.00300905843085839,1.8803,0.62041920386856,72836.5524510296,0.12,44344.5524510296,0.00521700617070937,0.00521700617070937,2.3053,0.156772282271461,45480.8921254006,0.11,20388.8921254006,0.00239869319122359,0.00239869319122359,1.8853,0.153079131614962,105273.902800116,0.14,73721.9028001163,0.0086731650353078,0.0086731650353078,2.4853,0.16123121741579
2021-01-06,50394.4438213031,0.115,23829.7839199674,0.00280350399058441,0.00280350399058441,1.8803,0.623268118692726,69902.1110343164,0.12,41276.1851157288,0.00485602177832103,0.00485602177832103,2.3053,0.157553886195722,43341.0013656345,0.11,18664.1923765645,0.00219578733841935,0.00219578733841935,1.8553,0.153513300168813,106451.995429531,0.14,73932.1529903325,0.00869790035180383,0.00869790035180383,2.4853,0.162461141867592
2021-01-07,50035.8265174672,0.115,23457.9991812303,0.0027597646095565,0.0027597646095565,1.8803,0.625988432981136,69544.4028349091,0.12,40453.6275355554,0.00475925029830064,0.00475925029830064,2.3053,0.158341429748084,42529.1755794285,0.11,18099.4688620692,0.00212934927789049,0.00212934927789049,1.8253,0.153936135383743,110568.758901547,0.14,76661.6665959102,0.00901901959951885,0.00901901959951885,2.4853,0.163744808564994
2021-01-08,48612.8689482635,0.115,24605.1250733148,0.00289472059686057,0.00289472059686057,1.8803,0.628859498702885,67951.5367753247,0.12,40932.217508724,0.00481555500102636,0.00481555500102636,2.3053,0.159109219538651,40715.7845208506,0.11,19113.9261273347,0.00224869719145114,0.00224869719145114,1.7953,0.154327017255883,113705.925600194,0.14,80852.9650270882,0.00951211353259861,0.00951211353259861,2.4853,0.165042850156878
2021-01-09,47431.5272141049,0.115,25519.6968620396,0.00300231727788701,0.00300231727788701,1.8803,0.631943973071205,66615.6816135246,0.12,41156.3080784332,0.00484191859746273,0.00484191859746273,2.3053,0.159691014876687,39222.6919556782,0.11,19997.2297027546,0.0023526152591476,0.0023526152591476,1.7653,0.154693950130809,117582.113283621,0.14,85156.8285236215,0.0100184504145437,0.0100184504145437,2.4853,0.166384264489607
2021-01-10,41362.0444575362,0.115,20997.736946897,0.00247032199375258,0.00247032199375258,1.8803,0.634798608067535,58856.5330493098,0.12,34812.0794146238,0.00409553875466162,0.00409553875466162,2.3053,0.16023640453269,33732.565689685,0.11,15923.0977132266,0.00187330561332077,0.00187330561332077,1.7353,0.154957073620188,115297.493247414,0.14,83529.6625324597,0.00982701912146585,0.00982701912146585,2.4853,0.167597949648657
2021-01-11,39614.0200209607,0.115,19739.4731985061,0.00232229096453012,0.00232229096453012,1.8803,0.637381480080187,56112.2065938888,0.09,32313.6857513194,0.00380161008839052,0.00380161008839052,2.3053,0.160612576470257,31792.454894048,0.11,14572.1247098622,0.00171436761292497,0.00171436761292497,1.7053,0.155204890173432,117948.846935161,0.14,85647.4615510626,0.0100761719471838,0.0100761719471838,2.4853,0.168847477586117
2021-01-12,37779.0437010739,0.115,17562.3069011061,0.0020661537530713,0.0020661537530713,1.8803,0.639452861862341,53097.636228565,0.09,29075.6596211087,0.00342066583777749,0.00342066583777749,2.3053,0.161023318555864,29893.016456583,0.11,12618.8098257836,0.0014845658618569,0.0014845658618569,1.6753,0.155409360305744,120344.208443625,0.14,86257.9723920009,0.0101479967520001,0.0101479967520001,2.4853,0.170075650092828
2021-01-13,35961.5770417455,0.115,16254.5846422778,0.0019123040755621,0.0019123040755621,1.8803,0.641382743659497,49907.9304006861,0.09,26423.8063753216,0.00310868310297902,0.00310868310297902,2.3053,0.161447085595092,28083.9363916388,0.11,11510.458374999,0.0013541715735293,0.0013541715735293,1.6453,0.155645303982646,122814.000833795,0.14,87717.2462881409,0.0103196760338989,0.0103196760338989,2.4853,0.171391417707618
2021-01-14,33710.0626062763,0.115,14409.8458818729,0.00169527598610269,0.00169527598610269,1.8803,0.643282516052297,46109.1082049315,0.09,23070.8586942275,0.00271421866990912,0.00271421866990912,2.3053,0.161877283478805,25971.7084718124,0.11,9933.22678611174,0.00116861491601315,0.00116861491601315,1.6153,0.155889282190698,124696.531552166,0.14,88385.3914088574,0.0103982813422185,0.0103982813422185,2.4853,0.172784767424713
2021-01-15,31050.7857031889,0.115,14592.372398471,0.00171674969393777,0.00171674969393777,1.8803,0.645275189722995,41648.0562013564,0.09,21753.6772860326,0.00255925615129795,0.00255925615129795,2.3053,0.162246972914797,23591.7142664457,0.11,10092.3971298035,0.00118734083880041,0.00118734083880041,1.5853,0.156092381105848,125937.349340939,0.14,90866.8302756037,0.0106902153265416,0.0106902153265416,2.4853,0.174159863280201
2021-01-16,28507.2276536588,0.115,12551.7427415192,0.00147667561664932,0.00147667561664932,1.8803,0.647341931016512,37138.3310658842,0.09,18028.9669428662,0.00212105493445485,0.00212105493445485,2.3053,0.162617196598956,21436.7115044884,0.11,8536.14182240621,0.00100425197910661,0.00100425197910661,1.5553,0.156318872072711,127223.404852901,0.14,91258.7634666857,0.0107363251137277,0.0107363251137277,2.4853,0.175607971604164
2021-01-17,26424.4243217184,0.115,10971.0300544655,0.00129070941817241,0.00129070941817241,1.8803,0.649042456310882,34268.7094772181,0.09,16074.0472973224,0.00189106438792028,0.00189106438792028,2.3053,0.162908606433009,19830.408054013,0.11,7439.17279811435,0.000875196799778159,0.000875196799778159,1.5253,0.156470156382619,128887.629030869,0.14,92048.3971238905,0.0108292231910459,0.0108292231910459,2.4853,0.177005078124712
2021-01-18,24849.0122525448,0.115,10050.2380837763,0.00118238095103251,0.00118238095103251,1.8803,0.650641079703322,31835.837481214,0.09,14730.8012599682,0.0017330354423492,0.0017330354423492,2.3053,0.16319153554339,18691.8837752446,0.1145,6931.14500839559,0.000815428824517128,0.000815428824517128,1.4953,0.15663985385526,131269.478386449,0.14,93692.8855788857,0.0110226924210454,0.0110226924210454,2.4853,0.178459335901337
2021-01-19,23350.1626114753,0.115,9368.19106344214,0.00110214012511084,0.00110214012511084,1.8803,0.652063382839529,29540.0297715397,0.09,13741.6375077728,0.00161666323620856,0.00161666323620856,2.3053,0.163433304854266,17672.4938675185,0.119,6642.59764688457,0.000781482076104067,0.000781482076104067,1.4953,0.156781296634967,133808.69606781,0.14,95642.3947933058,0.0112520464462713,0.0112520464462713,2.4853,0.179909760096933
2021-01-20,21803.9945607726,0.115,8888.999320607,0.00104576462595376,0.00104576462595376,1.8803,0.653379778620826,27217.5723885153,0.09,12991.9018714106,0.00152845904369537,0.00152845904369537,2.3053,0.163666618125996,16687.2875052572,0.1235,6539.50802476526,0.000769353885266502,0.000769353885266502,1.4953,0.156940428109223,136231.279915904,0.14,97739.8597411467,0.0114988070283702,0.0114988070283702,2.4853,0.181411370273724
2021-01-21,20064.9390973962,0.115,8137.36607135814,0.000957337184865663,0.000957337184865663,1.8803,0.654546776163089,24774.7274981882,0.09,12088.465997967,0.00142217247034906,0.00142217247034906,2.3053,0.163848834572153,15595.6256070245,0.128,6191.5070895534,0.000728412598770988,0.000728412598770988,1.4953,0.15706103154722,138360.478261211,0.14,99459.7756138891,0.0117011500722222,0.0117011500722222,2.4853,0.182903074093434
2021-01-22,18162.9264557018,0.115,7144.22760919085,0.000840497365787159,0.000840497365787159,1.8803,0.655728555820165,22241.9477546835,0.09,10499.3493892758,0.00123521757520891,0.00123521757520891,2.3053,0.164029272661826,14419.2704228897,0.1325,5630.76683136788,0.000662443156631515,0.000662443156631515,1.4953,0.157198329969888,140182.356720616,0.14,100830.275779466,0.0118623853858195,0.0118623853858195,2.4853,0.184432287818055
2021-01-23,16664.5307302761,0.115,6216.88279148678,0.000731397975469032,0.000731397975469032,1.8803,0.656745072794083,20139.7244892101,0.09,9146.79078789046,0.00107609303386947,0.00107609303386947,2.3053,0.164177710083825,13610.4596033337,0.137,5116.12984088447,0.000601897628339349,0.000601897628339349,1.4953,0.157314175985861,142389.79222814,0.14,102216.785696685,0.01202550419961,0.01202550419961,2.4853,0.185972974756852
2021-01-24,15258.7612752719,0.115,5397.41792893766,0.000634990344580901,0.000634990344580901,1.8803,0.657633573976858,18153.9486736565,0.09,7932.45998609812,0.000933230586599779,0.000933230586599779,2.3053,0.164320605832768,12857.0938374813,0.1415,4664.2410706414,0.00054873424360487,0.00054873424360487,1.4953,0.157426594143584,144545.035406377,0.14,103542.404022113,0.0121814592967192,0.0121814592967192,2.4853,0.187542912822609
2021-01-25,14003.6026837434,0.115,4791.41172380563,0.00056369549691831,0.00056369549691831,1.8803,0.658447503788395,16605.6119671316,0.09,7193.14505037312,0.000846252358867425,0.000846252358867425,2.3053,0.164456660287119,12200.836355401,0.146,4348.51541510525,0.000511590048835912,0.000511590048835912,1.4953,0.157545287472976,146787.816420806,0.14,105048.444629819,0.0123586405446846,0.0123586405446846,2.4853,0.189150845723839
2021-01-26,12826.3483925958,0.115,4370.81339352987,0.000514213340415279,0.000514213340415279,1.8803,0.659206197256466,15155.4979124724,0.09,6612.50930353923,0.000777942271004615,0.000777942271004615,2.3053,0.164583637164045,11578.198775314,0.1505,4146.10022317507,0.000487776496844126,0.000487776496844126,1.4953,0.157659596631905,149023.768338108,0.14,106669.601332996,0.0125493648627055,0.0125493648627055,2.4853,0.190788091905503
2021-01-27,11794.8422031495,0.115,4178.96560530303,0.000491643012388591,0.000491643012388591,1.8803,0.659926082843401,13912.1215069068,0.09,6278.87232392931,0.000738690861638743,0.000738690861638743,2.3053,0.16469545861775,11063.5983748038,0.155,4122.37963384748,0.000484985839276174,0.000484985839276174,1.4953,0.157771099148291,151365.949820733,0.14,108509.717718413,0.0127658491433426,0.0127658491433426,2.4853,0.192451195513491
2021-01-28,10726.3614939668,0.119,3739.97439405681,0.000439996987536095,0.000439996987536095,1.8803,0.660608018784527,12735.9370349149,0.09,5826.77737696914,0.000685503220819899,0.000685503220819899,2.3053,0.164827501624129,10468.8675038261,0.1595,3809.41175960499,0.000448166089365293,0.000448166089365293,1.4953,0.157875236000514,153613.077912902,0.14,110076.439635137,0.0129501693688396,0.0129501693688396,2.4853,0.194136956310028
2021-01-29,9857.03591919552,0.123,3459.0862638614,0.000406951325160164,0.000406951325160164,1.8803,0.661226851348549,11833.2722958399,0.09,5595.27444378994,0.000658267581622346,0.000658267581622346,2.3053,0.164925536100045,10014.3593401615,0.164,3625.19690694862,0.000426493753758662,0.000426493753758662,1.4953,0.157969969562033,156033.698572819,0.14,111835.705378755,0.0131571418092653,0.0131571418092653,2.4853,0.195842268753625
2021-01-30,9112.00560538099,0.127,3229.81753226365,0.000379978533207489,0.000379978533207489,1.8803,0.661782869751102,11068.2270475073,0.12,5446.67292631024,0.000640785050154146,0.000640785050154146,2.3053,0.165041163816203,9626.20612868451,0.1685,3474.0019650996,0.000408706113541129,0.000408706113541129,1.4953,0.158060329762331,158568.679395594,0.14,113672.941823344,0.0133732872733345,0.0133732872733345,2.4853,0.197572865614101
2021-01-31,8440.28845381597,0.131,3046.19970072292,0.000358376435379167,0.000358376435379167,1.8803,0.662280801832139,10401.7986530288,0.12,5252.39502302473,0.000617928826238204,0.000617928826238204,2.3053,0.165131826898555,9253.6618304714,0.173,3345.81832009913,0.000393625684717545,0.000393625684717545,1.4953,0.158145473286835,161131.697005946,0.14,115541.699107128,0.0135931410714269,0.0135931410714269,2.4853,0.199328661339703
2021-02-01,7816.96684789998,0.135,2852.36272415643,0.000335572085194874,0.000335572085194874,1.8803,0.662736324533016,9809.74955471669,0.12,5074.95997560685,0.000597054114777277,0.000597054114777277,2.3053,0.165219571138717,8869.36261088348,0.1775,3171.89229813807,0.000373163799780949,0.000373163799780949,1.4953,0.158231619543728,163683.266719153,0.14,117367.527661933,0.0138079444308157,0.0138079444308157,2.4853,0.201115172608421
2021-02-02,7224.82777819095,0.139,2726.42048827383,0.000320755351561628,0.000320755351561628,1.8803,0.663164172852619,9264.01816832545,0.12,4932.84439507316,0.00058033463471449,0.00058033463471449,2.3053,0.165300433669632,8451.01289866071,0.1775,3031.7771765533,0.0003566796678298,0.0003566796678298,1.4953,0.158308906357471,166204.88873966,0.14,119210.112098184,0.0140247190703746,0.0140247190703746,2.4853,0.202926844950755
2021-02-03,6658.98024931588,0.143,2538.44949534407,0.000298641117099302,0.000298641117099302,1.8803,0.663585013421823,8776.92050272024,0.12,4751.45098581996,0.000558994233625878,0.000558994233625878,2.3053,0.165380095461194,8023.87056449097,0.1775,2825.42213833793,0.000332402604510344,0.000332402604510344,1.4953,0.158388267477652,168736.052848605,0.14,121003.381503837,0.0142356919416279,0.0142356919416279,2.4853,0.204770551640095
2021-02-04,6161.15772655245,0.143,2340.82636549635,0.000275391337117218,0.000275391337117218,1.8803,0.663961645608221,8409.61833561598,0.12,4639.74229514149,0.000545852034722528,0.000545852034722528,2.3053,0.16545574183298,7632.1552909409,0.1775,2604.36450693629,0.000306395824345446,0.000306395824345446,1.4953,0.158459183161958,171328.416935544,0.14,122807.552153063,0.014447947312125,0.014447947312125,2.4853,0.206641626222693
2021-02-05,5725.69230172667,0.143,2186.06980898495,0.000257184683409994,0.000257184683409994,1.8803,0.664309991100791,7897.44490431873,0.12,4358.59085835112,0.000512775395100131,0.000512775395100131,2.3053,0.165529424366423,7265.46205409132,0.1775,2428.54273154026,0.000285710909592971,0.000285710909592971,1.4953,0.158528633433255,173977.951487386,0.14,124672.616849075,0.0146673666881265,0.0146673666881265,2.4853,0.208544192167258
2021-02-06,5345.12048671901,0.143,2068.90741857929,0.000243400872774034,0.000243400872774034,1.8803,0.664635248204362,7487.74681178242,0.12,4157.33300182663,0.000489098000214898,0.000489098000214898,2.3053,0.165601328996829,6915.30763155474,0.1775,2280.8912987996,0.000268340152799953,0.000268340152799953,1.4953,0.158594578531495,176693.630882275,0.14,126612.935539152,0.0148956394751944,0.0148956394751944,2.4853,0.210477118978963
2021-02-07,5004.86577009239,0.143,1981.971514133,0.000233173119309765,0.000233173119309765,1.8803,0.664942014169207,7138.72852951108,0.12,3998.45043060343,0.000470405933012168,0.000470405933012168,2.3053,0.165670873810229,6571.00725831798,0.1775,2162.25810658231,0.000254383306656742,0.000254383306656742,1.4953,0.158658466130476,179462.099561479,0.14,128618.503655937,0.0151315886654043,0.0151315886654043,2.4853,0.212440855093014
2021-02-08,4689.24671714727,0.143,1907.18052293069,0.000224374179168317,0.000224374179168317,1.8803,0.665229259881612,6837.13974434356,0.12,3865.61337254126,0.000454778043828383,0.000454778043828383,2.3053,0.165737753363154,6236.33980458457,0.1775,2051.36730945376,0.000241337330523972,0.000241337330523972,1.4953,0.158717039968395,182276.862544185,0.14,130663.23931973,0.0153721458023211,0.0153721458023211,2.4853,0.214433758147057
2021-02-09,4374.08146409573,0.143,1804.86657414958,0.000212337244017597,0.000212337244017597,1.8803,0.665503822646312,6559.48547338914,0.12,3711.82771338039,0.00043668561333887,0.00043668561333887,2.3053,0.165803477509664,5887.99719303444,0.1775,1907.91311214231,0.00022446036613439,0.00022446036613439,1.4953,0.158772260352644,185117.854204834,0.14,132712.401835401,0.0156132237453413,0.0156132237453413,2.4853,0.216456785118983
2021-02-10,4105.71436620387,0.143,1717.17069201654,0.000202020081413711,0.000202020081413711,1.8803,0.665759455889419,6318.72065349427,0.12,3657.51261025443,0.000430295601206404,0.000430295601206404,2.3053,0.165864616641305,5570.38912336479,0.1775,1774.44087805629,0.000208757750359564,0.000208757750359564,1.4953,0.158823158566538,188021.940267511,0.14,134802.821201189,0.015859155435434,0.015859155435434,2.4853,0.21851015872605
2021-02-11,3865.14425031328,0.143,1632.13636840811,0.000192016043342131,0.000192016043342131,1.8803,0.66599518759748,6089.92901064698,0.12,3569.46747242964,0.000419937349697604,0.000419937349697604,2.3053,0.165924265758244,5262.30143615202,0.1775,1639.9578750648,0.000192936220595859,0.000192936220595859,1.4953,0.158870217658511,190969.307491852,0.14,136914.129873112,0.0161075446909543,0.0161075446909543,2.4853,0.220595182363601
2021-02-12,3645.5572092961,0.143,1553.63694669669,0.000182780817258434,0.000182780817258434,1.8803,0.666215334626583,5873.44655451052,0.12,3465.96253810537,0.000407760298600632,0.000407760298600632,2.3053,0.165980262912296,4957.94563298401,0.1775,1511.58600038606,0.000177833647104242,0.000177833647104242,1.4953,0.158915014942543,193953.211914975,0.14,139047.700817272,0.0163585530373261,0.0163585530373261,2.4853,0.222713150958581
2021-02-13,3440.72041778405,0.143,1482.12718659634,0.000174367904305452,0.000174367904305452,1.8803,0.666423682877778,5669.16391359968,0.12,3361.40647569155,0.000395459585375477,0.000395459585375477,2.3053,0.166034596776355,4652.88014429166,0.1775,1379.82117814887,0.000162331903311631,0.000162331903311631,1.4953,0.158957486122422,196971.514824186,0.14,141203.991556356,0.0166122343007478,0.0166122343007478,2.4853,0.22486485980127
2021-02-14,3252.23076284241,0.143,1430.0400060451,0.000168240000711188,0.000168240000711188,1.8803,0.666623276293693,5473.95500053049,0.12,3260.0669118847,0.000383537283751141,0.000383537283751141,2.3053,0.166086851840939,4355.08858955087,0.1775,1267.83484814582,0.000149157040958332,0.000149157040958332,1.4953,0.158997229899781,200032.3006657,0.14,143397.967386738,0.0168703491043222,0.0168703491043222,2.4853,0.227050480552317
